Date,EUR,USD,CNY,JPY,HKD,AUD,CAD,CHF,SGD,INR,ILS,CZK,DKK,HUF,MYR,NZD,NOK,PLN,SAR,ZAR,SEK,TWD,THB,TRY,KRW
2023-05-18,1.1522,1.2409,8.7353,172.0011,9.7143,1.8767,1.6727,1.1234,1.6739,102.6764,4.5212,27.3424,8.5811,434.6607,5.6293,1.9986,13.5335,5.2438,4.6534,24.072,13.132,38.1887,42.749,24.5596,1658.4256
2023-05-19,1.1529,1.2436,8.7258,172.2262,9.721,1.8681,1.6795,1.1219,1.6754,103.0739,4.5394,27.4106,8.587,433.2828,5.6441,1.9809,13.5191,5.2361,4.6636,24.2222,13.1208,38.0915,42.8918,24.6382,1652.135
2023-05-22,1.1503,1.2423,8.7371,172.1331,9.7251,1.8695,1.6787,1.117,1.6731,102.9301,4.552,27.2535,8.5666,430.457,5.65,1.9794,13.5353,5.182,4.6586,23.9174,13.1212,38.1138,42.8345,24.6394,1635.2706
2023-05-23,1.1523,1.242,8.755,172.1164,9.73,1.8761,1.6769,1.1179,1.6727,102.8668,4.5965,27.3187,8.5823,433.9049,5.6759,1.9847,13.5821,5.1732,4.6575,23.848,13.1903,38.2257,42.9794,24.6602,1637.8751
2023-05-24,1.149,1.2367,8.7234,171.926,9.6829,1.8916,1.6806,1.1187,1.6687,102.2146,4.5995,27.2044,8.559,427.7031,5.6783,2.0244,13.5488,5.1763,4.638,23.7601,13.2563,38.133,42.7775,24.6034,1632.8459
2023-05-25,1.1524,1.2357,8.7413,172.4852,9.6813,1.8979,1.6836,1.1195,1.6733,102.2548,4.6058,27.2216,8.5849,429.8388,5.7157,2.0405,13.6436,5.1913,4.6339,24.2939,13.3774,38.0806,42.9159,24.6324,1642.8817
2023-05-26,1.1519,1.2332,8.7107,173.2646,9.6616,1.8955,1.6827,1.1188,1.6684,101.8568,4.5948,27.2246,8.5806,426.9779,5.674,2.0414,13.659,5.2157,4.625,24.1584,13.3192,37.8999,42.8784,24.6404,1635.1862
2023-05-30,1.1569,1.2411,8.7851,173.5058,9.7223,1.9044,1.6888,1.1217,1.6775,102.6433,4.6024,27.4284,8.6164,428.1957,5.7109,2.0528,13.8797,5.2489,4.6542,24.4652,13.4881,37.9243,43.0848,25.3161,1636.7813
2023-05-31,1.1624,1.2394,8.8061,173.1814,9.7024,1.915,1.6847,1.1328,1.6794,102.5188,4.6275,27.6023,8.6565,430.942,5.7205,2.0681,13.8104,5.2713,4.6487,24.5525,13.4873,38.132,43.0444,25.6555,1642.9548
2023-06-01,1.1663,1.2524,8.8883,173.8707,9.8084,1.908,1.6896,1.1379,1.6887,103.1285,4.6904,27.6174,8.6863,432.2751,5.7779,2.065,13.9067,5.2753,4.6968,24.5675,13.5883,38.4537,43.3581,26.0566,1650.5192
2023-06-02,1.1642,1.2485,8.8393,174.353,9.7845,1.8874,1.6784,1.1329,1.6832,102.8188,4.6794,27.4928,8.6719,431.1307,5.715,2.0572,13.7569,5.2327,4.6827,24.363,13.4519,38.299,43.3479,26.0814,1628.3249
2023-06-05,1.1586,1.241,8.8179,173.3801,9.7261,1.8743,1.6674,1.1247,1.675,102.4762,4.6401,27.2774,8.6296,427.1608,5.6807,2.0438,13.7111,5.1855,4.6539,23.9126,13.5032,38.1086,43.162,26.3691,1617.3581
2023-06-06,1.1606,1.2408,8.8349,173.4142,9.7312,1.8622,1.664,1.1274,1.674,102.4138,4.5893,27.3484,8.6452,427.3918,5.717,2.0462,13.7537,5.2062,4.6531,23.8932,13.5355,38.0963,43.2171,26.6791,1614.318
2023-06-07,1.1638,1.2462,8.8767,174.1315,9.772,1.8692,1.6645,1.1313,1.6798,102.8769,4.5547,27.4669,8.6701,428.5471,5.7294,2.0578,13.7463,5.2128,4.6734,23.79,13.5461,38.2895,43.3179,28.8583,1624.7395
2023-06-08,1.1639,1.2535,8.9143,174.224,9.8227,1.8687,1.6747,1.1295,1.6841,103.4076,4.5814,27.5572,8.6718,429.3674,5.7893,2.0583,13.6535,5.212,4.7011,23.641,13.5563,38.4881,43.4463,29.3034,1627.5193
2023-06-09,1.1695,1.258,8.967,175.34,9.8622,1.8656,1.6753,1.1348,1.69,103.7013,4.5158,27.7165,8.7149,430.342,5.8044,2.0522,13.5208,5.1895,4.7181,23.5294,13.6261,38.6571,43.5016,29.3529,1621.5494
2023-06-12,1.164,1.251,8.939,174.6646,9.8002,1.8536,1.6726,1.1377,1.6815,103.1523,4.5033,27.6926,8.6755,429.6609,5.7796,2.0461,13.5483,5.1714,4.6914,23.2139,13.528,38.4895,43.3847,29.5978,1609.5429
2023-06-13,1.1668,1.2604,9.0169,176.2291,9.8736,1.8565,1.6756,1.1412,1.6898,103.6383,4.4856,27.7447,8.6961,431.9921,5.8193,2.0468,13.4039,5.2289,4.7266,23.3741,13.496,38.6124,43.4964,29.7822,1598.8111
2023-06-14,1.1696,1.2696,9.074,177.0203,9.9421,1.8589,1.6862,1.14,1.6995,104.0786,4.5615,27.8306,8.7163,434.6816,5.8675,2.0385,13.3697,5.2055,4.7614,23.2004,13.5475,38.9678,43.9409,29.913,1614.69
2023-06-15,1.1679,1.2743,9.0872,179.0009,9.9683,1.8581,1.6876,1.1396,1.7048,104.4674,4.5282,27.7891,8.7035,437.088,5.8949,2.05,13.4122,5.206,4.7793,23.3787,13.5366,39.1095,44.1418,30.1682,1623.7194
2023-06-16,1.1726,1.2812,9.1311,181.2898,10.0189,1.8646,1.6902,1.1455,1.7142,104.9617,4.558,27.8848,8.7358,437.4326,5.9121,2.0582,13.5361,5.232,4.8048,23.2762,13.6258,39.3706,44.432,30.2831,1636.4319
2023-06-19,1.1715,1.2796,9.1607,181.4985,10.0016,1.8691,1.6898,1.1468,1.7152,104.8174,4.6246,27.8143,8.7249,437.2523,5.9213,2.0632,13.6582,5.2118,4.7997,23.2727,13.7449,39.4206,44.4661,30.2308,1641.682
2023-06-20,1.1682,1.2735,9.146,180.0092,9.9658,1.8828,1.6874,1.1449,1.7125,104.4837,4.6084,27.7796,8.7015,434.8662,5.909,2.0707,13.7379,5.1948,4.7766,23.3895,13.7963,39.4225,44.3687,30.0056,1641.2104
2023-06-21,1.1621,1.2731,9.1377,180.8566,9.9652,1.8799,1.6782,1.1396,1.7091,104.405,4.6158,27.5805,8.6562,429.0887,5.9135,2.0574,13.6061,5.1553,4.776,23.3709,13.6229,39.4012,44.3803,29.9809,1646.2201
2023-06-22,1.1627,1.2738,9.1432,181.9241,9.9746,1.8846,1.6772,1.1425,1.7117,104.3638,4.6252,27.5106,8.6607,429.6924,5.9244,2.0565,13.5187,5.1489,4.778,23.5271,13.6257,39.4865,44.7231,31.1352,1654.8955
2023-06-23,1.1678,1.2711,9.1238,182.7206,9.954,1.9037,1.6766,1.1414,1.7198,104.2735,4.6127,27.6326,8.6959,432.3375,5.9443,2.0719,13.8116,5.1807,4.768,23.8141,13.6586,39.427,44.7681,31.8507,1663.9907
2023-06-26,1.1651,1.2709,9.1983,182.4631,9.951,1.9037,1.6721,1.1373,1.7207,104.2386,4.6187,27.5618,8.6761,430.0181,5.9396,2.0628,13.6056,5.1699,4.7665,23.6896,13.6003,39.4424,44.7865,32.6534,1660.4626
2023-06-27,1.164,1.2746,9.1984,183.5806,9.9847,1.9044,1.6793,1.1419,1.7189,104.5051,4.6789,27.472,8.6686,429.0688,5.9473,2.0641,13.7034,5.1666,4.7804,23.5595,13.6795,39.5355,44.9551,33.16,1653.7361
2023-06-28,1.157,1.2614,9.1489,182.3101,9.8813,1.9106,1.673,1.1319,1.7074,103.5174,4.6378,27.4171,8.6168,429.7229,5.8926,2.0747,13.6351,5.1884,4.7309,23.6214,13.6386,39.2686,44.9437,32.8733,1654.4901
2023-06-29,1.1588,1.2618,9.1496,182.4806,9.8898,1.9031,1.6714,1.132,1.7102,103.5638,4.6618,27.4784,8.6295,430.827,5.8943,2.078,13.617,5.1501,4.7322,23.6957,13.6894,39.1937,44.9309,32.8799,1665.4406
2023-06-30,1.1654,1.2714,9.2193,183.73,9.9635,1.9102,1.6823,1.1374,1.721,104.3266,4.715,27.6876,8.6772,434.8048,5.9343,2.0751,13.6189,5.1648,4.7686,24.0231,13.7366,39.6289,44.9058,33.1453,1675.0886
2023-07-03,1.1634,1.2689,9.187,183.2917,9.9395,1.899,1.6793,1.1375,1.7131,103.9601,4.6895,27.5956,8.6642,436.3522,5.9224,2.0622,13.5843,5.1622,4.7587,23.7704,13.7664,39.4612,44.4098,32.933,1655.4813
2023-07-04,1.1673,1.2726,9.1788,183.738,9.9661,1.8997,1.6816,1.1401,1.7155,104.3401,4.7128,27.7177,8.6938,437.7174,5.9201,2.0519,13.5367,5.1616,4.7726,23.7134,13.7497,39.5613,44.3501,33.0905,1646.6935
2023-07-05,1.1694,1.2716,9.2159,183.6953,9.9479,1.9062,1.6872,1.1416,1.7201,104.6838,4.702,27.7895,8.7099,444.2414,5.9168,2.0543,13.5492,5.2143,4.7696,23.8934,13.8445,39.6396,44.4297,33.1865,1655.566
2023-07-06,1.1681,1.2696,9.2051,183.1707,9.9305,1.9192,1.694,1.1385,1.72,105.0734,4.7227,27.9036,8.7016,450.9686,5.9186,2.0653,13.6913,5.2593,4.7627,24.2516,13.9267,39.7534,44.7389,33.102,1666.5002
2023-07-07,1.1713,1.2825,9.2596,182.4228,10.0394,1.9188,1.7052,1.1414,1.7274,105.9326,4.7444,27.947,8.7272,450.4739,5.9886,2.0672,13.6367,5.2292,4.8113,24.2232,13.9038,40.0903,44.9901,33.4326,1666.4099
2023-07-10,1.1677,1.2815,9.2672,181.5501,10.0317,1.925,1.7013,1.1384,1.7258,105.85,4.7422,27.8742,8.7012,445.0279,5.9846,2.0686,13.4975,5.1936,4.8073,24.1563,13.8624,40.2391,45.0063,33.4042,1671.7488
2023-07-11,1.1734,1.2897,9.2965,181.3447,10.0963,1.9379,1.7109,1.1378,1.7314,106.29,4.7485,27.9942,8.7455,443.8793,6.0068,2.0862,13.3928,5.2127,4.8377,23.945,13.7659,40.4037,44.8687,33.6738,1668.5881
2023-07-12,1.1688,1.2997,9.3122,179.9305,10.1728,1.9136,1.7104,1.1271,1.729,106.5559,4.7409,27.7975,8.7102,438.0994,6.0449,2.065,13.1565,5.1868,4.8758,23.6237,13.5008,40.4766,45.0216,33.9838,1657.9103
2023-07-13,1.1713,1.3114,9.3861,181.2224,10.2567,1.902,1.7194,1.1266,1.7341,107.5591,4.741,27.8233,8.7283,437.965,6.018,2.0532,13.0941,5.1984,4.9201,23.5232,13.3611,40.5564,45.263,34.2662,1661.2028
2023-07-14,1.1667,1.3116,9.3613,181.6369,10.2516,1.9081,1.72,1.1282,1.732,107.7735,4.745,27.7475,8.6925,437.2194,5.9363,2.0561,13.0833,5.1947,4.9205,23.6662,13.4316,40.5717,45.4535,34.3187,1663.2465
2023-07-17,1.1647,1.3082,9.3811,181.9837,10.2233,1.9187,1.7225,1.1254,1.7296,107.3398,4.756,27.7014,8.6782,435.461,5.9399,2.066,13.0971,5.1795,4.9063,23.6572,13.4326,40.5882,45.2376,34.46,1656.0111
2023-07-18,1.1641,1.3081,9.3877,181.3419,10.2201,1.9163,1.7236,1.122,1.7283,107.3165,4.6954,27.7685,8.6734000000000009,434.5472,5.942,2.0773,13.1345,5.1742,4.9079,23.3005,13.3476,40.5498,44.5016,35.2155,1651.1885
2023-07-19,1.1514,1.2885,9.3107,179.9004,10.0616,1.9069,1.6977,1.1075,1.7089,105.7261,4.6269,27.5523,8.5791,433.7217,5.853,2.0649,12.9253,5.1152,4.8303,23.1157,13.2344,40.1303,43.9894,34.6398,1633.9533
2023-07-20,1.1531,1.2851,9.2216,180.2995,10.0411,1.8935,1.6934,1.1121,1.7047,105.4275,4.6437,27.6599,8.5919,440.105,5.8382,2.0621,12.9017,5.1267,4.8207,23.0547,13.2684,39.984,43.9633,34.4758,1640.835
2023-07-21,1.1557,1.2845,9.2295,182.0779,10.0418,1.9086,1.6964,1.1124,1.7098,105.3926,4.6503,27.7761,8.611,438.5376,5.8592,2.0802,12.9646,5.1556,4.8153,23.0696,13.3801,40.2883,44.2382,34.5956,1656.4077
2023-07-24,1.1568,1.2817,9.2106,180.9632,10.0129,1.8994,1.6886,1.11,1.7056,104.8584,4.6956,27.9198,8.6192,437.1777,5.8606,2.0653,12.9153,5.1402,4.8071,22.7743,13.3312,40.1505,44.1289,34.5462,1640.4414
2023-07-25,1.164,1.2856,9.1725,181.4496,10.0438,1.895,1.6961,1.1133,1.7077,105.2897,4.7773,28.0108,8.6728,441.7948,5.8656,2.0682,12.9689,5.1602,4.8223,22.6089,13.3478,40.2791,44.2953,34.6206,1642.264
2023-07-26,1.168,1.2923,9.2387,181.4002,10.0805,1.914,1.7083,1.1155,1.7146,105.9764,4.7722,28.0886,8.7036,448.6374,5.8793,2.081,13.0959,5.1764,4.8469,22.8446,13.5099,40.3947,44.3388,34.8259,1648.9231
2023-07-27,1.1689,1.2849,9.2166,181.505,10.0262,1.9101,1.6956,1.1164,1.7089,105.5948,4.7712,28.0604,8.7108,443.9404,5.8103,2.0734,13.0097,5.1661,4.8199,22.7588,13.472,40.2662,44.252,34.6221,1647.1583
2023-07-28,1.1656,1.2864,9.198,180.5334,10.0307,1.9289,1.7024,1.116,1.7127,105.789,4.7656,27.9357,8.6865,449.5057,5.8589,2.0853,13.0761,5.1432,4.8248,22.6809,13.5138,40.3492,44.0978,34.6592,1642.3983
2023-07-31,1.1667,1.2863,9.1924,182.7446,10.0319,1.909,1.693,1.1155,1.7081,105.8065,4.7133,27.8541,8.6949,451.5876,5.7999,2.067,13.0164,5.1352,4.8257,22.8721,13.5222,40.4676,43.9207,34.6352,1641.5889
2023-08-01,1.1624,1.2762,9.1535,182.8412,9.947,1.9281,1.6952,1.1169,1.7049,105.0664,4.6406,27.8442,8.6622,451.9647,5.7665,2.0748,13.0049,5.1566,4.7886,23.2268,13.524,40.3241,43.863,34.4115,1646.2725
2023-08-02,1.1611,1.2689,9.1247,181.9603,9.9,1.9393,1.6928,1.1135,1.7036,105.0275,4.6588,27.8489,8.6527,450.9425,5.7659,2.0867,13.0716,5.1738,4.7609,23.5064,13.6336,40.1848,43.7961,34.2239,1652.4821
2023-08-03,1.1613,1.2697,9.1027,180.691,9.9132,1.9423,1.6967,1.1117,1.7038,105.1432,4.6823,28.0976,8.6534,457.4543,5.7854,2.09,13.032,5.1885,4.7633,23.7815,13.6214,40.2254,43.9443,34.2387,1652.6288
2023-08-04,1.1571,1.2757,9.1493,180.9453,9.9628,1.937,1.7043,1.1123,1.7082,105.5061,4.6596,28.1047,8.6225,450.1109,5.8108,2.0869,12.8999,5.1353,4.7859,23.5048,13.4796,40.3772,44.2413,34.4236,1662.3774
2023-08-07,1.1608,1.2772,9.1831,181.7966,9.9712,1.9446,1.7086,1.1169,1.713,105.7247,4.7076,28.1465,8.6492,450.7635,5.8228,2.0938,12.9775,5.1413,4.7914,23.9013,13.5509,40.5141,44.5232,34.4815,1670.8841
2023-08-08,1.1623000000000001,1.2722,9.1817,182.1019,9.9402,1.9529,1.7133,1.1143,1.7161,105.5089,4.7389,28.214,8.6607,454.1384,5.8296,2.1038,13.1144,5.1879,4.7729,24.1471,13.6519,40.5587,44.5761,34.3679,1681.7823
2023-08-09,1.1594,1.2732,9.1766,182.9716,9.9573,1.9501,1.7103,1.1163,1.7136,105.5158,4.6967,28.1549,8.6387,449.5618,5.8198,2.1041,13.0091,5.1844,4.7769,24.2003,13.6044,40.4381,44.6002,34.4157,1675.353
2023-08-10,1.1559,1.2735,9.1883,183.9189,9.9569,1.9422,1.707,1.1127,1.7159,105.2567,4.7223,27.9911,8.6138,443.3958,5.8224,2.1001,13.0072,5.1425,4.778,23.8336,13.5228,40.4693,44.7253,34.4375,1672.1437
2023-08-11,1.1587,1.2713,9.1934,184.008,9.9398,1.9513,1.7062,1.1132,1.7175,105.3901,4.7395,27.8754,8.6334,442.9389,5.8315,2.1171,13.2292,5.1376,4.7698,24.0053,13.7402,40.5227,44.5972,34.3878,1688.7186
2023-08-14,1.1612,1.2661,9.1938,184.1542,9.9013,1.9533,1.7051,1.1133,1.7177,105.2841,4.7424,27.9383,8.6539,447.2516,5.8456,2.1176,13.2614,5.1738,4.7498,24.1557,13.7067,40.481,44.6807,34.2521,1693.1872
2023-08-15,1.1648,1.2745,9.2786,185.0064,9.9716,1.9629,1.718,1.1162,1.7282,106.0212,4.7683,28.0921,8.6793,450.8855,5.9083,2.1298,13.3641,5.2202,4.7804,24.3971,13.7741,40.6489,45.0281,34.4789,1700.3232
2023-08-16,1.1692,1.2753,9.3027,185.9515,9.9865,1.9754,1.7238,1.1209,1.7316,106.0417,4.7848,28.1695,8.7127,451.3535,5.904,2.1412,13.4621,5.2226,4.7829,24.3025,13.8726,40.7101,45.0563,34.4886,1707.9455
2023-08-17,1.1715,1.2757,9.3015,186.2905,9.9878,1.9868,1.7239,1.1204,1.7335,106.0241,4.8304,28.2203,8.7302,451.2222,5.9352,2.148,13.4699,5.2367,4.7843,24.3006,13.9045,40.7433,45.281,34.5699,1707.3395
2023-08-18,1.1696,1.2716,9.2706,184.7126,9.9579,1.9884,1.7221,1.1208,1.7244,105.6729,4.8262,28.1303,8.7155,449.9724,5.9098,2.1465,13.4944,5.2272,4.7679,24.2431,13.9388,40.6454,45.0274,34.4574,1704.4399
2023-08-21,1.1691,1.2727,9.2737,186.2596,9.9769,1.9905,1.7246,1.1205,1.7295,105.7887,4.8373,28.0845,8.7125,448.2392,5.9161,2.1571,13.5296,5.2343,4.7738,24.1845,13.9598,40.6577,44.9009,34.5756,1707.5625
2023-08-22,1.1733,1.2732,9.2867,185.709,9.9806,1.9813,1.7256,1.1207,1.7294,105.7022,4.8275,28.2507,8.7447,448.0782,5.9178,2.1427,13.5287,5.2418,4.7756,23.8948,13.9271,40.7036,44.6639,34.6249,1705.7633
2023-08-23,1.1695,1.2683,9.2335,183.6245,9.9454,1.963,1.7198,1.1155,1.7172,104.6887,4.7708,28.1704,8.7167,447.01,5.9058,2.1266,13.487,5.2227,4.7573,23.4636,13.8759,40.4524,44.3525,34.511,1691.6205
2023-08-24,1.1668,1.2648,9.2028,184.1296,9.9192,1.9652,1.7147,1.1154,1.7127,104.4137,4.7987,28.1955,8.6966,448.1989,5.875,2.1332,13.5161,5.2229,4.7449,23.6454,13.893,40.2143,44.2174,32.6533,1674.0829
2023-08-25,1.1654,1.2554,9.1492,183.9914,9.8485,1.9659,1.7119,1.1135,1.7053,103.8084,4.7747,28.0868,8.6869,445.3337,5.8251,2.13,13.4759,5.2033,4.7091,23.4697,13.923400000000001,39.9456,44.165,33.3164,1669.3054
2023-08-29,1.1624,1.2589,9.1705,184.2148,9.8787,1.9545,1.712,1.11,1.7028,104.0462,4.7831,28.0155,8.6649,443.5327,5.8482,2.1215,13.4341,5.193,4.7224,23.285,13.7944,40.1111,44.1244,33.5196,1665.1722
2023-08-30,1.1645,1.2727,9.2665,185.6233,9.9871,1.9595,1.7218,1.1159,1.7178,105.1621,4.814,28.0509,8.6791,441.2586,5.9053,2.1286,13.4397,5.2029,4.7743,23.6149,13.7652,40.5126,44.519,34.0004,1682.6112
2023-08-31,1.1675,1.2673,9.1976,184.5316,9.9383,1.9566,1.7145,1.1193,1.7116,104.743,4.8181,28.1433,8.7016,445.6273,5.8803,2.1281,13.4803,5.2235,4.7533,23.9995,13.8767,40.3825,44.3555,33.782,1677.7024
2023-09-01,1.1676,1.2619,9.1622,184.2626,9.9006,1.9543,1.7135,1.1155,1.7076,104.3603,4.7904,28.1931,8.7018,448.4952,5.8647,2.1191,13.424,5.2176,4.733,23.6938,13.9068,40.23,44.2422,33.7117,1665.3862
2023-09-04,1.1701,1.2618,9.1748,184.8032,9.8852,1.9545,1.716,1.1167,1.7097,104.3957,4.8134,28.2021,8.7198,447.9952,5.8737,2.1264,13.4558,5.2336,4.7331,24.0436,13.9092,40.2615,44.4911,33.7838,1664.1249
2023-09-05,1.1724,1.2554,9.1713,185.4226,9.8417,1.9696,1.7119,1.1164,1.7095,104.2925,4.771,28.3508,8.739,455.1235,5.8533,2.1361,13.4989,5.2719,4.709,24.1932,13.9732,40.1301,44.5479,33.6462,1673.0904
2023-09-06,1.1664,1.2491,9.134,184.3796,9.7967,1.9591,1.707,1.1156,1.7044,103.9628,4.7778,28.3552,8.6975,454.1387,5.8383,2.1279,13.4165,5.3308,4.6852,24.0421,13.9012,39.9212,44.4555,33.5021,1666.5929
2023-09-07,1.1657,1.2476,9.1427,183.5594,9.7809,1.9567,1.7052,1.1141,1.7031,103.7673,4.7955,28.4187,8.6944,451.4696,5.8369,2.121,13.3677,5.3836,4.6795,23.9181,13.9004,39.9781,44.452,33.4855,1666.6689
2023-09-08,1.1651,1.2485,9.169,184.3285,9.7882,1.9532,1.7025,1.1133,1.704,103.6399,4.7982,28.4047,8.6885,448.6025,5.8386,2.1157,13.3087,5.3709,4.683,23.8245,13.8534,40.0481,44.4091,33.5205,1666.5852
2023-09-11,1.1658,1.2529,9.1344,183.4496,9.8133,1.947,1.7027,1.117,1.7044,103.8524,4.7714,28.5846,8.6956,447.4043,5.8567,2.1157,13.3357,5.4181,4.6991,23.6673,13.8662,40.0602,44.5155,33.6797,1663.0994
2023-09-12,1.1636,1.2466,9.0897,183.512,9.7586,1.943,1.6904,1.113,1.698,103.3173,4.7459,28.5812,8.6806,447.8591,5.8303,2.1111,13.3283,5.4317,4.676,23.6091,13.8589,39.9386,44.4351,33.5324,1655.3041
2023-09-13,1.1632,1.249,9.0857,184.265,9.7747,1.9455,1.6901,1.115,1.6996,103.5627,4.7789,28.4218,8.678,446.8856,5.8453,2.1119,13.3664,5.3667,4.6845,23.4531,13.8939,39.8906,44.5768,33.6536,1656.7423
2023-09-14,1.1642,1.2415,9.0344,182.6743,9.7195,1.9263,1.6783,1.1105,1.692,103.1258,4.7455,28.5578,8.6826,447.1565,5.8127,2.0985,13.3149,5.3964,4.6564,23.5187,13.8551,39.6225,44.3836,33.4571,1648.9975
2023-09-15,1.1623000000000001,1.2395,9.0174,183.2849,9.7043,1.9253,1.6765,1.1118,1.6896,103.0353,4.718,28.4594,8.6695,445.1576,5.8058,2.1005,13.3464,5.3886,4.6489,23.6761,13.856,39.5549,44.2749,33.4382,1646.3287
2023-09-18,1.1597,1.238,9.0295,182.8402,9.6812,1.9253,1.6702,1.1116,1.6893,103.1384,4.7283,28.3772,8.6454,446.1439,5.805,2.0958,13.3791,5.3854,4.6434,23.5344,13.8621,39.5665,44.2461,33.4483,1640.5233
2023-09-19,1.1601,1.2402,9.0464,183.1899,9.6971,1.9177,1.6636,1.1133,1.6913,103.3072,4.7258,28.3506,8.6483,444.9522,5.824,2.0893,13.3168,5.4018,4.6516,23.4708,13.8052,39.7335,44.6472,33.5255,1646.6569
2023-09-20,1.1566,1.2398,9.0344,183.1309,9.6998,1.9083,1.6626,1.1091,1.6875,102.8743,4.7207,28.2196,8.6203,443.7672,5.8091,2.076,13.2713,5.3493,4.6502,23.2493,13.709,39.6488,44.5584,33.5231,1643.6834
2023-09-21,1.1527,1.2288,8.9801,181.1497,9.6109000000000009,1.914,1.6584,1.1092,1.6801,102.1571,4.6882,28.1852,8.5931,447.3708,5.7649,2.0718,13.2465,5.3225,4.6089,23.1997,13.7496,39.5133,44.3965,33.3153,1649.0865
2023-09-22,1.1507,1.2265,8.9523,181.6079,9.5925,1.8983,1.6507,1.1108,1.6729,101.7204,4.6697,28.0557,8.5808,447.2657,5.7492,2.051,13.147,5.2922,4.6005,22.9954,13.6193,39.3989,44.0681,33.3184,1634.3787
2023-09-25,1.1533,1.2198,8.9176,181.677,9.5349,1.9044,1.6451,1.1139,1.6682,101.4416,4.6505,28.1153,8.6005,451.4309,5.7148,2.0491,13.1985,5.3156,4.5755,22.9749,13.485,39.2202,44.0714,33.1897,1633.7391
2023-09-26,1.1496,1.2168,8.8938,181.1085,9.5182,1.8962,1.6415,1.1118,1.6645,101.3029,4.6555,28.0812,8.5721,448.2445,5.7068,2.0409,13.1302,5.2978,4.5646,23.136,13.3917,39.181,44.328,33.1764,1645.3266
2023-09-27,1.1541,1.213,8.8676,181.3192,9.487,1.903,1.6396,1.1157,1.6641,100.9234,4.6607,28.1206,8.6054,453.0919,5.7108,2.0435,13.0418,5.3467,4.5501,23.2214,13.358,39.1071,44.3958,33.1244,1643.6089
2023-09-28,1.1548,1.2198,8.9058,182.2259,9.5485,1.9024,1.6464,1.1181,1.667,101.4056,4.6873,28.1109,8.6123,454.0386,5.7428,2.0473,13.1005,5.3537,4.5747,23.2402,13.3568,39.2776,44.7301,33.4495,1648.9439
2023-09-29,1.1528,1.2207,8.9123,182.1651,9.56,1.8911,1.6504,1.1166,1.6661,101.3739,4.6479,28.0776,8.5961,447.8628,5.7316,2.0311,12.9892,5.3261,4.5782,23.001,13.2647,39.2785,44.58,33.4652,1642.9584
2023-10-02,1.1548,1.2122,8.8503,181.6482,9.4948,1.9021,1.6565,1.1139,1.665,100.8719,4.6573,28.2084,8.6109000000000009,448.4112,5.7179,2.0356,13.1186,5.3254,4.5465,23.25,13.3675,39.1662,44.8272,33.2755,1646.8282
2023-10-03,1.1532,1.208,8.8196,180.0645,9.4612,1.9162,1.6573,1.1127,1.6589,100.4857,4.6471,28.2655,8.6007,449.4683,5.706,2.0461,13.2361,5.3396,4.5308,23.3506,13.4056,39.103,44.7685,33.2196,1645.5618
2023-10-04,1.1545,1.2115,8.8452,180.4893,9.4864,1.92,1.6687,1.1137,1.6641,100.9365,4.668,28.1898,8.6095,447.7032,5.7316,2.0572,13.3607,5.3253,4.5439,23.497,13.4542,39.1508,44.8558,33.4011,1642.7637
2023-10-05,1.1547,1.216,8.878,180.7098,9.5232,1.915,1.6697,1.1115,1.6648,101.2059,4.7,28.1894,8.6111,447.3139,5.7486,2.0454,13.3539,5.3195,4.5607,23.7713,13.3967,39.2598,45.0163,33.5186,1642.7795
2023-10-06,1.1566,1.2188,8.8985,182.0643,9.5448,1.9197,1.6715,1.1137,1.6676,101.3682,4.7044,28.3396,8.6242,447.595,5.7448,2.0467,13.4001,5.3029,4.5712,23.6554,13.4336,39.2015,45.12,33.6675,1644.3867
2023-10-09,1.1579,1.221,8.9015,181.3796,9.5608,1.915,1.6642,1.1079,1.67,101.7331,4.8276,28.3244,8.6341,450.0853,5.7778,2.035,13.2179,5.2867,4.5798,23.6905,13.4217,39.2686,45.2136,33.8251,1649.6992
2023-10-10,1.1566,1.2257,8.9412,182.4454,9.5847,1.9113,1.6666,1.11,1.6727,101.9801,4.8441,28.4374,8.6245,447.6807,5.7976,2.034,13.2737,5.2566,4.5974,23.3788,13.3529,39.3964,44.9342,33.985,1649.3203
2023-10-11,1.1589,1.2312,8.9868,183.6212,9.6292,1.919,1.6732,1.111,1.6768,102.3453,4.8714,28.4367,8.6422,448.4192,5.8094,2.0421,13.3457,5.2447,4.6182,23.142,13.3956,39.5117,44.7295,34.1519,1648.2136
2023-10-12,1.157,1.2214,8.9185,182.8924,9.5549,1.9259,1.6679,1.1068,1.671,101.7139,4.8502,28.5294,8.6272,447.7425,5.7558,2.0521,13.3548,5.2481,4.5816,23.1257,13.3796,39.323,44.3979,33.8987,1645.3724
2023-10-13,1.1558,1.2141,8.8678,181.7143,9.4981,1.9287,1.6583,1.0986,1.664,101.072,4.8285,28.5528,8.6208,448.8726,5.7409,2.0595,13.3194,5.2288,4.5541,23.0573,13.3876,39.1049,44.1083,33.7635,1642.5741
2023-10-16,1.1554,1.2189,8.9113,182.3962,9.5314,1.9247,1.6618,1.0987,1.6683,101.418,4.8786,28.4945,8.6187,446.3138,5.7727,2.059,13.3415,5.1572,4.5721,22.9139,13.3132,39.3278,44.2217,33.9852,1645.905
